Exchange Date,Portfolio
2007-06-07,1131645.6850783473
2007-06-08,1131480.9255419122
2007-06-11,1131018.2751664463
2007-06-12,1122867.8434034665
2007-06-13,1127353.4033729166
2007-06-14,1127573.0482020574
2007-06-15,1132026.1552510893
2007-06-18,1134599.889702469
2007-06-19,1138954.1370976267
2007-06-20,1134603.2143487546
2007-06-21,1133513.822213924
2007-06-22,1133547.9872509756
2007-06-25,1137130.9673730114
2007-06-26,1134266.2980256763
2007-06-27,1137271.4868699515
2007-06-28,1135412.133005691
2007-06-29,1140037.7860049082
2007-07-02,1144316.0752240047
2007-07-03,1142419.046754075
2007-07-05,1136645.8936019337
2007-07-06,1135081.114549286
2007-07-09,1138072.057049809
2007-07-10,1143588.586270572
2007-07-11,1142295.4269582909
2007-07-12,1142824.5617358435
2007-07-13,1144132.722140406
2007-07-16,1148567.099980509
2007-07-17,1146187.2475785373
2007-07-18,1149591.8057377955
2007-07-19,1150225.840731809
2007-07-20,1153417.3389637142
2007-07-23,1154009.9835282767
2007-07-24,1152578.311909914
2007-07-25,1153539.268204227
2007-07-26,1156617.796438698
2007-07-27,1151808.5202105902
2007-07-30,1161792.838830723
2007-07-31,1155599.9077245707
2007-08-01,1154506.9969340402
2007-08-02,1156495.2786185704
2007-08-03,1156980.3743893153
2007-08-06,1156076.1363150473
2007-08-07,1157432.9109788225
2007-08-08,1154790.9059768629
2007-08-09,1153453.9537442087
2007-08-10,1150615.1695559334
2007-08-13,1153020.3455923595
2007-08-14,1153339.1851894625
2007-08-15,1152165.3629588499
2007-08-16,1155219.1413046718
2007-08-17,1156188.2481086208
2007-08-20,1160801.545060614
2007-08-21,1164160.9304174234
2007-08-22,1165908.9165482286
2007-08-23,1167033.2392712801
2007-08-24,1169874.825284119
2007-08-27,1170048.5248140395
2007-08-28,1170928.5206327348
2007-08-29,1172404.1364482872
2007-08-30,1176665.5816625704
2007-08-31,1176458.516478437
2007-09-04,1178448.077860946
2007-09-05,1181714.2167612151
2007-09-06,1181872.7501695724
2007-09-07,1188089.428271935
2007-09-10,1189527.1684934832
2007-09-11,1191002.2910344189
2007-09-12,1189348.1011764156
2007-09-13,1185952.636557779
2007-09-14,1186159.6302881322
2007-09-17,1184234.696694446
2007-09-18,1187984.8519435383
2007-09-19,1191277.24899953
2007-09-20,1183809.657285781
2007-09-21,1186104.4103149816
2007-09-24,1186707.3375295228
2007-09-25,1187076.8978839
2007-09-26,1187604.6282390717
2007-09-27,1193336.1098940205
2007-09-28,1194205.756187545
2007-10-01,1197811.1614329703
2007-10-02,1198770.0363296983
2007-10-03,1197723.9701324285
2007-10-04,1199717.7018577515
2007-10-05,1194751.2081774953
2007-10-08,1192664.0816008125
2007-10-09,1194275.388911301
2007-10-10,1195337.0596978574
2007-10-11,1196528.92502507
2007-10-12,1194829.4916085873
2007-10-15,1195066.2926289623
2007-10-16,1193969.1490812157
2007-10-17,1201590.7179489112
2007-10-18,1205536.4349233417
2007-10-19,1208428.6311157178
2007-10-22,1205711.3216620137
2007-10-23,1208229.2992844735
2007-10-24,1212141.415665557
2007-10-25,1213284.9948409642
2007-10-26,1215305.571494173
2007-10-29,1218152.7817684019
2007-10-30,1216699.905639526
2007-10-31,1214565.4426954566
2007-11-01,1217030.8453833703
2007-11-02,1221084.3929166987
2007-11-05,1217626.3985240958
2007-11-06,1218397.3810371049
2007-11-07,1217789.6917668546
2007-11-08,1219553.5311595222
2007-11-09,1219433.5841328725
2007-11-12,1216014.4066455588
2007-11-13,1218067.6628948743
2007-11-14,1219081.2937225334
2007-11-15,1221937.9259965403
2007-11-16,1221439.915014066
2007-11-19,1221930.8056013824
2007-11-20,1227187.7227136553
2007-11-21,1223705.7253269663
2007-11-23,1230020.9574521286
2007-11-26,1238254.9506269041
2007-11-27,1233511.3519272418
2007-11-28,1234032.2136403772
2007-11-29,1240369.7422648596
2007-11-30,1240782.9517059363
2007-12-03,1244931.0917655523
2007-12-04,1244023.4933742445
2007-12-05,1246229.4361902613
2007-12-06,1243919.153230672
2007-12-07,1236724.1201006924
2007-12-10,1238572.1602600482
2007-12-11,1243414.8784783182
2007-12-12,1239963.8011076516
2007-12-13,1230421.149206719
2007-12-14,1222914.927830244
2007-12-17,1221282.118794033
2007-12-18,1227929.327360029
2007-12-19,1230017.3599401643
2007-12-20,1234034.0150219419
2007-12-21,1229904.1662686625
2007-12-24,1229039.0013328618
2007-12-26,1227841.049958826
2007-12-27,1230371.0780131824
2007-12-28,1237490.2531330292
2007-12-31,1240346.2367020654
2008-01-02,1248518.8949474876
2008-01-03,1248531.403547847
2008-01-04,1246248.309755659
2008-01-07,1247563.6803168603
2008-01-08,1246167.5353177157
2008-01-09,1250496.347056554
2008-01-10,1246340.1289992637
2008-01-11,1249269.4107084146
2008-01-14,1253620.949255254
2008-01-15,1251509.3084794672
2008-01-16,1246219.8679483496
2008-01-17,1245976.8762543001
2008-01-18,1244177.9694244927
2008-01-22,1248105.9422233957
2008-01-23,1252422.246707557
2008-01-24,1248939.6010884678
2008-01-25,1250775.5679264914
2008-01-28,1253441.4828494925
2008-01-29,1251927.5384992214
2008-01-30,1246359.1917224992
2008-01-31,1255230.3479925015
2008-02-01,1260968.6309099277
