Exchange Date,Portfolio
2008-01-02,1645052.3993061425
2008-01-03,1647847.003898057
2008-01-04,1636761.1024314847
2008-01-07,1631155.9050059535
2008-01-08,1642577.842854743
2008-01-09,1647956.502567905
2008-01-10,1652340.119170663
2008-01-11,1652097.1045169218
2008-01-14,1663218.7735842676
2008-01-15,1647172.0731708042
2008-01-16,1620312.7083744984
2008-01-17,1620668.5755952615
2008-01-18,1624162.6931490412
2008-01-22,1609733.5853047464
2008-01-23,1617791.7543759716
2008-01-24,1636408.9737764904
2008-01-25,1647685.196249511
2008-01-28,1657718.7785773028
2008-01-29,1654782.356437902
2008-01-30,1650418.1351726477
2008-01-31,1659923.2542412127
2008-02-01,1658096.3693007953
2008-02-04,1656134.6120072713
2008-02-05,1633316.52658383
2008-02-06,1631097.5116442633
2008-02-07,1628295.4683175837
2008-02-08,1637759.360875859
2008-02-11,1644774.960756319
2008-02-12,1636814.5124257142
2008-02-13,1636685.4081337948
2008-02-14,1636220.836145434
2008-02-15,1633607.668507208
2008-02-19,1652175.8926747153
2008-02-20,1656554.194085887
2008-02-21,1667523.4959934228
2008-02-22,1668228.2231097494
2008-02-25,1667239.1943073487
2008-02-26,1680639.13790223
2008-02-27,1696142.6648043278
2008-02-28,1704651.5265856562
2008-02-29,1703316.0662857993
2008-03-03,1702545.686468734
2008-03-04,1678743.6936933617
2008-03-05,1695756.2315853476
2008-03-06,1686618.932747899
2008-03-07,1677031.6554484055
2008-03-10,1673631.0691868784
2008-03-11,1678334.9297356992
2008-03-12,1698612.4450088935
2008-03-13,1700629.1199785485
2008-03-14,1705182.5014637248
2008-03-17,1697835.3698093658
2008-03-18,1691512.2983306942
2008-03-19,1673290.289120802
2008-03-20,1652548.7332365543
2008-03-24,1647517.8048147487
2008-03-25,1678857.3831893636
2008-03-26,1686299.0305477835
2008-03-27,1681254.3211274703
2008-03-28,1673330.3972063172
2008-03-31,1666572.9503973136
2008-04-01,1647208.644925069
2008-04-02,1669206.2210222932
2008-04-03,1676602.4999622158
2008-04-04,1689412.7452026093
2008-04-07,1693965.9747976316
2008-04-08,1685071.0050326693
2008-04-09,1695163.637538589
2008-04-10,1691008.734412075
2008-04-11,1688828.789456256
2008-04-14,1679155.8713251483
2008-04-15,1681662.3229276096
2008-04-16,1697764.2431406914
2008-04-17,1694364.972459964
2008-04-18,1683072.818158425
2008-04-21,1693363.3840531232
2008-04-22,1689614.6147012154
2008-04-23,1683238.2673028219
2008-04-24,1661847.2509414153
2008-04-25,1663355.5680573566
2008-04-28,1672758.1436778805
2008-04-29,1655369.7498396016
2008-04-30,1666040.7670828064
2008-05-01,1651114.5528804457
2008-05-02,1658486.3464818923
2008-05-05,1670978.9432056926
2008-05-06,1673560.8503044292
2008-05-07,1661665.5106969236
2008-05-08,1677821.4583411305
2008-05-09,1676425.622683072
2008-05-12,1680690.8378316194
2008-05-13,1663760.7922495175
2008-05-14,1661968.9024780109
2008-05-15,1685325.8747138586
2008-05-16,1704799.4914912712
2008-05-19,1710345.689956623
2008-05-20,1719257.4643285666
2008-05-21,1718711.4452143682
2008-05-22,1706762.630632915
2008-05-23,1709116.7886023077
2008-05-27,1688277.402487338
2008-05-28,1683502.0447732685
2008-05-29,1665443.6631461962
2008-05-30,1676191.6860988117
2008-06-02,1681887.746430608
2008-06-03,1672555.5699883122
2008-06-04,1667204.497200312
2008-06-05,1667732.8699522899
2008-06-06,1682825.7489699188
2008-06-09,1670731.836240187
2008-06-10,1638122.3104656963
2008-06-11,1645456.002285088
2008-06-12,1626395.6678491123
2008-06-13,1628647.9531607279
2008-06-16,1640523.9980362644
2008-06-17,1645074.0150672453
2008-06-18,1653776.4860683093
2008-06-19,1650058.9068596847
2008-06-20,1648442.838167993
2008-06-23,1633326.2144026943
2008-06-24,1639747.1670984863
2008-06-25,1640900.34834802
2008-06-26,1659036.522825329
2008-06-27,1667462.726177362
2008-06-30,1667326.9606520673
2008-07-01,1668548.9372233804
2008-07-02,1667901.219314785
2008-07-03,1655755.0952696537
2008-07-07,1652098.8378721075
2008-07-08,1648712.7972624437
2008-07-09,1654046.7944848812
2008-07-10,1666600.9835570485
2008-07-11,1668208.41057899
2008-07-14,1677416.0681406823
2008-07-15,1672903.0859297034
2008-07-16,1659515.5947702941
2008-07-17,1659017.7845122009
2008-07-18,1655315.8754985468
2008-07-21,1668617.102676339
2008-07-22,1655425.2193312866
2008-07-23,1640550.6892547503
2008-07-24,1647330.459918608
2008-07-25,1636661.660238208
2008-07-28,1639940.1971731223
2008-07-29,1632169.9608681789
2008-07-30,1634967.5211415086
2008-07-31,1639066.8029165547
2008-08-01,1629676.940824381
2008-08-04,1610747.408072959
